Comment,Sentiment,Toxicity,ambiguity_flag
quạ bắt diều hâu tha,0,0,1
Chán k cơ chứ,-1,0,0
Con thần kinh,-1,2,0
Cô minh hiếu chửi vừa tội lắm .,-1,2,1
Thực ra abe chỉ ngồi chỉ đạo thôi bàn phím vs chuột đều là do cường 7 núi cầm,0,0,1
hay quá chị ba oi,1,0,0
"Giống quá trời ơi,bên phải là hàng real,bên trái là hàng fake.",0,0,1
- Khi nhà phát hành Iphone lại Là Thành Viên tộc Mixi :)),0,0,1
"Hú hồn. Mấy nay lo ngay ngáy vì ko biết ai sẽ nối nghiệp Nhà tiên tri để tấu hài cho người trong nước. Adida phậc, chúc nhà tiên tri mạnh khỏe, amen.",0,0,1
Cà khịa,0,0,1
Game đâu game đâu?,0,0,0
Kkk,0,0,1
😂😂😂😂,0,0,1
Nguyễn Trang Trà Nguyễn Chu Thuỷ t ko biết phải nói gì trong thời điểm này😶😶😶,-1,0,0
Bố cáu thằng ăn bám váy đàn bà,0,0,1
Nghĩa cử cao đẹp của người thầy thuốc. Kính cẩn nghiêng mình tri ân ❤🙏,1,0,0
Tốt lắm đáng để hâm mộ...,1,0,0
Nghệ sĩ hài hải ngoại gạo cội đừng để mình bị ốm nhé đức Phật bảo vệ ông..amen.,0,0,1
Tiền đâu mua thầy ơi áo đắt vãi đái,0,1,1
clip tổng hợp à ?,0,0,0
Rắn săn mồi cùng tùng sói,0,0,1
Khánh Vân chụp ảnh thì mặc cáo áo cài khuy cho tử tế.kkk,0,0,1
Lộc Phát cúttttttttt⛏⛏🔪🔪,0,0,1
Quốc Huy nhạc nó khớp vl e à,0,1,1
Đ” lquan nhưng mặt giống Quang Ngọc Trinh vl :))),0,1,1
Chị ấy có bầu hả anh,0,0,1
Má ơi . Bữa nay maketing oke đó,0,0,1
Bambou Sacré đang buồn nghe cái này chắc chết cười :)))))))))))))))),-1,0,0
"Cái đmn chứ cá chết nửa tháng rồi mới xét nghiệm, bưng bít hết",0,1,1
Nhiệt tình đi a cho phép kkkkkkkkkkkkk,0,0,1
"vui qua, Chi nay cung qua.",0,0,1
Nhìn có vẻ rất đáng yêu nhưng thật ra rất cute,1,0,0
ngầuuu,0,0,1
Hoàng Yến nó có kêu bn thử đâu :v,0,0,1
Sao em thấy cái j giống anh bay trong vid thế 🤣🤣🤣,0,0,1
Dkm chửi hết bọn chó vàng made in vietnam,-1,2,1
Ms bán da heo hả abe,0,0,1
"Anh em mà phát hiện có bệnh, đừng sợ cứ đi cách ly nhé ❤️",1,0,0
"Đào Bảo Khánh ""sẵn đồ bú nhiều đâm ra ngáo""Anh nhỉ",0,0,1
abe cứu Tú,0,0,0
ba ga pro vc :)),0,0,1
Sô bít càng ngày càng xàm cái giống gì cũng lên sóng,0,1,1
cua hoàng đế cơ mà,0,0,1
Em rất mong các a có 1 ngày thi đấu thật tốt vào ngày mai,1,0,0
thấy quốc sư vẫn ổn là yên tâm dùi.,0,0,1
tao lạy tụi m,0,0,0
Sang itali hay london mà cách ly cho đỡ ngột ngạt :)),1,0,0
Lại Hợp Sâm wtf ?????,0,1,0
em lập xong cho thầy r thầy ơi,0,0,1
"Ra rả phát biểu làm như cương quyết bảo vệ môi trường lắm, nhưng tau vẫn cho nhiệt điện vào nhé tụi bay làm éo gì đc =))) đúng là đừng nghe những gì chúng nói",0,0,1
NT Lý trend nha bạn iuuuuu,0,0,1
Má 4h sáng nghe kể cũng phiêu lắm...thôi đéo nghe 🤭🤭sợ vl,0,1,1
Xin video sếp,0,0,0
Còn người ko nhậu thì bằng 100 bưa ăn pk?,0,0,0
K thích làm công chúa,0,0,1
Thu đi để lại lá vàng,0,0,1
ai mua đâu mà sale :v,0,0,1
9 xác,0,0,1
"Nghe đâu mỗi năm mất gần hơn 900 tỷ để duy trì cái xác ấy sống mãi trong sự nghiệp cướp bóc của chúng nó. Kinh , xác cha già chúng nó mà chúng nó cũng ko tha, xơi luôn.Bao nhiêu năm rồi nhỉ?!",0,0,1
Duck Anh mày sv đó,0,0,1
Anh hứa trong này anh sẽ thực hiện tốt . Chờ anh đi anh sắp về rồi,1,0,0
Mang Các giáo án từ việt nam ra thế giới,0,0,1
nhờ Thầy đấy thank thầy Thầy Sena :3,0,0,1
Không sợ địch mạnh sợ đồng đội thiếu suy nghĩ 🤣🤣🤣,0,0,1
"Lê Khánh An đúng á . Trăm người trăm ý , biết làm sao cho vừa lòng thiên hạ",0,0,1
Thầy ơi em muốn mua khô gà về cho quán bia,0,0,1
Nguyễn Thuận cmt = não đi bạn,-1,0,0
Mày lại ngu nữa!!! Mày bị nhồi sọ đến mức không thể biết đâu là biển đâu là bờ à!? Tội cho m quá,-1,2,0
Giả bộ chửi chửi xong cho tiền tụi nó nữa àh.,-1,2,1
Lần sau mở nhạc khác đổi vận anh êi :)),0,0,1
._. Cô 3 giàu thấy mẹ hà,0,0,1
Like,0,0,1
Tiểu tiểu chào abe nhé 😂,0,0,1
Cayyy =))),0,0,0
"Đúng rồi mọi thứ mông lung , cứ chìm vào mớ suy nghĩ hỗn độn , và mày ko thể thoát đc :))",1,0,0
Thiên đường của cs!,0,0,1
Một người thầy tốt,1,0,0
Styles chống quê 🌚,0,0,1
Chúng nó soi mói từ ca si đi đái..ngủ gật..lộ vếu..còn tin quan trọng thì đéo dám đưa tin..truyền thông toàn bọn báo lá cải,0,1,1
Lam Pham Ai Chau add em nữa chị ưi ❤,1,0,0
"Ak cốp 6 ""m không thoát được đâu con trai tu bi con ti niu""",0,0,1
"Tao góp ý nhé. Ý kiến của tao là như này, tao nói ra nếu có mất lòng anh em thì tao cũng chịu, tại vì tao cũng chỉ muốn đóng góp một chút ý kiến cho anh em biết là tao cũng là một người có ý kiến. Đấy nói tóm lại là tao góp ý vậy thôi còn anh em hiểu hay không thì cũng không biết. Ai đang rảnh thì bỏ vài giây ra để đọc cmt này.... Để biết là tao có ý kiến",1,0,0
tks thầy nha ♥,0,0,0
Chỉ là lại từ bỏ tiền ra cho cày view thôi chứ hay cc j đâu,1,1,0
Cừi ha ha,0,0,0
Hiệp Đinh các cụ đã bảo là đừng bh cãi nhau vs bọn con gái rùi lại còn,0,0,1
Bùi Cao Minh toang '),0,0,1
Tối nay shop acc thầy Ba sẽ có nhiều acc hơn để chúng ta mua :)),0,1,1
Con thương cô lắm. Ai lớp du chu cờ mo 😘,0,0,1
Theo thông tin câph nhật thì dòng sông Hương đã đưa 1/2 thí sinh ra xa bờ còn 1/2 còn lại đã bị đè chớt bên tích phân 😌,0,0,1
Được anh ơi,0,0,0
Ông bỏ bê mẹ con tôi hơi bị lâu r đấy. Tùng sói said:)))),0,0,1
Cái việc này làm cho mn bị tối cổ quá nhanh quá nguy hiểm 🙂,-1,0,0
Idol tuiii,0,0,0
Nguyễn Quỳnh Anh đến khổ với ô Tiệp :)),-1,0,0
Abe đúng là thật xàm l ;v,0,1,1
"Haha, làm xong hổng biết có còn nhận ra nhau kkkk",0,0,1
Tội những ng sợ những chi tiết như tao,0,0,1
From Lisa Cailay with love 🥰,1,0,0
a tôi tốn tiền r =)),0,0,1
Chắc hết dịch là đóng cửa là vừa,0,0,1
Là cô my dù hả thầy,0,0,1
Ai nhanh hơn tui,0,0,1
1% sức mạnh của team,0,0,1
"1 Câu nói của ông Trần Dần kg biết bao nhiêu câu "" Tứt  diên "" và ""ở Đờ "" .",0,0,1
Lộ clip bả giả liệu từ lúc 5phut30 ae xem kỹ lại biết lien,0,0,1
Đời cháu đi tiểu,0,0,1
Nhắm làm lại mẹ tao hk :))) hay lắm mẹ ơi love you ❤️❤️❤️,1,0,0
Thâm hết cả hậu!!!,0,0,1
Dc vl anh :))),0,1,0
Bạo dâm thì chỉ có thg pew thích thôi (trích lời tộc trưởng ),0,0,1
Huy Germany đúng á giọng nghe khá nhỏ,0,0,1
Cô panda đã like + share+ sub,0,0,1
Chụp cái ảnh thôi làm đéo gì đâu mà phiền,-1,1,0
Làm cái giáo án janna ad đi thầy ơi :V,0,0,1
Có diên ha,0,0,0
so dien con nek 0855639826,0,0,1
"Óc nó được nhồi đậu phụ thối mà, so sánh như thế là ad sai rồi",-1,0,0
Ủa đáng lí con gà phải là Abe chứ :)),0,0,1
"NGUYỄN Anh Tuấn “ Dạ ...Trần Dần là 3/// nhưng mà que đã què nen không còn khả năng xỏ lá nữa  chỉ cái tội bị mắc đường bố nói xàm mà thôi 😁😀🤓”
Mỗi khi thấy lão tôi không thể chửi nửa .............mà chỉ cười tét rốn
Vì coi như xem hài miễn phí vậy mà
😂🤣",-1,2,1
Đức Thịnh 😒😒😒😒😒,-1,0,0
😍,1,0,1
Lú luôn,0,0,1
Hâhhaaha bó tay,0,0,1
Không ai như anh mình du lịch khi chưa nghỉ lễ xong nghỉ lễ thì ở nhà sờ chim,0,0,1
Vì 1 người tên nhung mà hại bit bao nhiu người,0,0,1
Gáp pơ Trung mừ ngón from Sa đéc City,0,0,1
Có cái áo sọc mặc Hoài vậy thầy,0,0,1
Lưu Thị Phương Thảo Trong Nam cũng sợ quá đây cô :((,0,0,1
KO BÍT ĐẦU ĐUÔI. CÂU CHUYỆN RA SAO. LÚC TRƯỚC HÙA NHAU CHƯỞI NGƯỜI TA.  H RỒI BÂY H QUAY LẠI CẮN. KHẨU NGHIỆP TẠO NGHIỆP.,0,1,1
Em yêu thầy và yêu các bạn nữa chung lớp nha dấu bé 3,0,0,1
hẳn là thủy triều đỏ =)),0,0,1
🤣😃😃😃,0,0,1
Di cách ly là nghĩa vụ cho cộng dồng dừng nói là bắt buộc phát biểu vô ý thức,0,0,1
Tuấn Anh bọn nó coi như 1 loại cảm cúm thông thường.ở nhà tự cách li sẽ khỏi :))),0,0,1
Thiếu đoạn đi bar cakdilac nữa tộc trưởng ơi,0,0,1
"chúc idol nhiều sức khoẻ, 2022 về off fan bác nhé!",0,0,1
anh lớn sau này chắc không trông em mà sẽ xem mèo tôm 😌,0,0,1
Lmcs,0,0,1
Hoàng Thiện tks,0,0,1
cái mặt trông như côn đồ vậy =.=,0,0,1
Dung la con linh dien dien vua thoi chang qua nt goi de choc my dien thoi con ng nhu linh dien thi ai them,0,0,1
Cô nói quá hay,1,0,0
Thầy có nhận đệ tử ko thầy 🙃,0,0,1
"đuôi sam nhọn, đuôi so hình trụ",0,0,1
Abe muôn năm,0,0,0
dỗi lắm anh ạ,0,0,0
Lúc nào mà chúng chẳng hô hào học tập và làm việc theo tấm gương đạo đức Hồ Chí Minh..... nhưng thực tế chúng toàn làm ngược lại.,0,0,1
Cái này là tiếp nối truyền thống cụ nhà nó nhé.,0,0,1
"Tội chú bộ trưởng, sống liêm chính k tham nhũng, nên làm cả đời k đủ tiền mua tvi, máy tính và smartphone nên k thể nào cập nhật được những thông tin mà báo, đài đăng về thực phẩm kém chất lượng.",-1,0,0
máy bay riêng luôn,0,0,1
Ổng bót mà,0,0,0
Mang K-ATM Cao Lãnh tới đây,0,0,1
Mấy bạn dlv vào đính chính thông tin đi xem nào?,0,0,0
Hihi minh xem cuoi be bung.,0,0,1
Mấy ông chắc biết phải giúp tôi ntn rồi mà !!,0,0,1
Sao mọi ng chê nhiều v em thì cày view từ qua tới h,0,0,1
"Đọc thì cũng thấm, cũng hiểu cái ý của bài viết ... Nhưng ngôn từ hình như quá nặng nề :(",0,0,1
Cười vào mặt ông già :v,0,0,1
Cố lên abe. Qua đó nhớ mang poppy sách phép khè cho ae all star sợ nha anh >3,0,0,1
Chàng trai người kinh.... à mà thôi,0,0,1
"Coi mà thấy Cô duyên mà kiểu chân thật, nhìn đời thật tích cực <3",0,0,1
"Ăn trộm 3 con chim của giám đốc sở bị đi tù 7 năm, còn thảm sát cả 1 thế hệ thì không ai sờ đến.",0,0,1
Bản này lâu rồi,0,0,1
con mô hình awp asimov bao nhiêu nhỉ :3,0,0,1
thêm bên dưới là cái bãi của formosa nữa,0,0,1
Tân AK xin video bạn ơi,0,0,1
đem hẳn đặc sản ra trình làng,0,0,1
"Thời thế có thay đổi, nhưng trình dộ toán học của Tộc trưởng thời nào cũng thế :((",1,0,0
má mắc nếttt,0,0,0
Chị Chan Mặc Bikini Ngon vailon =))))),1,0,0
Ae cho tôi hỏi nhận ở đâu thế chả biết cái j luôn,0,0,1
Phụng Mỹ e lai dưới lon e lại lên,0,0,1
Dầu tẩy trang Nhật hàng xách tay 🥰,1,0,0
Chầm đầm đóng hài hây lắm,0,0,1
Fan thầy lắm đấy 3 heo à,0,0,1
"Chúc bác khỏe mạnh, bác về Việt Nam chơi chúng tôi luôn chào đón với lòng quý mến. Mong mấy ae An ninh Việt nam thông cảm, tạo điều kiện cho bác Dần về chơi với ae",0,0,1
Sống chậm thôi các ae,0,0,1
Mai Vy Trang mô. ???,0,0,0
Cooking oil hân hạnh tài trợ chương trình này =)) hạnh phúc qué,1,0,0
pò viên phải ko mn,0,0,1
Líp nào của nó moi người bấm vào lá cờ cho YouTube phá tài khoản của nó đi,0,0,1
cởi mẹ đi mặc khó ưa vc,0,0,1
Ko cần phải ngại đâu ... idol làm ko sao ... e làm thì cùng lắm là bị đánh bờm đầu thôi ... ổn mà ... đừng lo nhé 🤣🤣🤣🤣,0,0,1
Nghe từ từ mà rụng rời tay chân luôn 😰😤,-1,0,0
Cà khịa đi xíu thầy vô chửi cm🤦,-1,2,1
cũng vì tương lai shopping k nhìn giá mà t mất bà thanh xuân,0,0,1
TÂM THẦN ?!? CHỨ KG PHẢI TRỊNH THƯỢNG ?! CÁCH HÀNH XỬ CỦA 1 NHÓM CÓ TIỀN CÓ QUYỀN NÊN BỐ LÁO !!!,-1,2,1
buồn..............ngủ.....,-1,0,0
Ai đây abe,0,0,0
chứ đâu như ai đó kia,0,0,1
Virus mà nói là vi trùng🤣🤣,0,0,1
Dọn gì tầm này nữa anh gồng lên ăn tết thôi☺️,1,0,0
Đi xem pháo hoa cũng không được đi 🙂,0,0,1
mua chai dầu thơm về xịt ko ra nước hư mẹ chốt? nt thì im re,0,0,1
Trần Hải Hưng vô tình ghé qua thuiii,0,0,1
Tham thì tù cũng đúng thôi.tự trách mình trước khi trách người khác.THP mà thỏa thuận đền bù thì sau này sẽ còn nhiều con ruồi nữa.việc nhẹ dễ làm mà.,0,0,1
Ưng không =)),0,0,0
Do Dat ơ hello gil cà khịa,0,0,1
Noi tieng de thuog qua,0,0,1
Độ khuyên mn ủng hộ cho sếp hơn view của bọn chó BTS đi :3,1,1,0
Đem địch vào Vn hoài làm sao người dân chống nỗi đây Bác ơi.,0,0,1
lÂu lâu đc vắn mà gáy khét quá ông giáo ơi,0,0,1
Hau Nguyen,-1,0,0
Comeback vầy là giỏi quá rồi 😍,1,0,0
FC An Giang chào nhau cái nha,0,0,1
Trần Khánh Ngân thôi bỏ đi,0,0,1
Nghe có vẻ mixi nhưng rất tộc trưởng,0,0,1
Phương Minn k nghe nổi thì out mắc cailon gì dislike🙂,0,0,1
Thầy hỏi Ba thầy xem hồi còn trẻ có làm gì có lỗi với má thầy ko,0,0,1
Đung tới bac kỳ la em sẽ tiep tuc co cuoc song ko binh yen ne nhe để xem nhieu tap,0,0,1
Lê PhượngThuan Vo Tú Võ Minh Minh đi đầu xu hướng,0,0,1
Chết rồi con ơi :)),0,0,1
Naut phút thứ bao nhieuy6 z,0,0,1
Trăm năm kiều vẫn là kiều. Đu càng qua mỹ xao lol vẫn hay,1,0,0
Nguyễn Bá Quang giống mấy con bò :)) cứ tưởng thế là hay là hài hước.,0,0,1
Rơi vào nc nào thì nc đó sợ thôi. Rõ ràng lượng ng chết hơn dịch sars 2003 rất nhiều r mà chưa có hiện tượng giảm dịch. Như Ý đang hỏng loạn thật sự. Còn các nc xung quanh dân vẫn kiểu chắc dịch k đến lượt mình đâu ấy. Chán hẳn,-1,0,0
Em chẳng biết sao xem trên youtube thấy fan rf bị chửi quá trời . chắc cũng do nhiều bạn nói chuyện vô văn hóa quá. Mình bắn cbs thì cổ vũ còn md bắn mình thì chửi. Các bạn yêu thích rf thì cũng mên yêu thích lại ý thức của mình. Đừng để ngta vơ đũa cả nắm.,1,2,0
Nghe nói em thích người đàn ông có sức hút ❤,1,0,0
page này thành phản động rồi,0,0,1
a lúc nào chả xạo lon 🤣🤣,0,1,1
Anh Thư mấy lần đag bú cho chồng c cũng hay cười dị á 🙂 cái giờ c thèm ổng đ’ cho c bú nữa 😭,0,0,1
Có nhe bạn còn hiện đại hơn bây giờ,0,0,1
Vl,0,1,1
Trà Vũ gọi ng ngoài vưa vưa :))),0,0,1
Cực kì thuyết phục ạ,0,0,1
Ơ thế lưỡi thầy k có đốm à :/,0,0,1
Trần Bình An vậy không biết bạn trai của ổng thế nào ha??tò mò thật,0,0,1
Ơ. Tưởng nhật bổn ý thức cao lắm mà.,0,0,1
Street style?,0,0,0
Khiếp cái quả mồm của ông đấy chắc huyền thoại cmnr 😂😂,0,1,1
đkm dơ vc,0,0,0
dân chủ sắp chết hết chưa ???????,-1,3,1
Ma ong nay hai thiet,0,0,1
Vcl các thanh niên tay nhanh hơn não :)))),0,1,1
Đang xem sờ chim hay đang sờ chim vậy mng,1,0,0
mấy thánh im đi được rồi.có phán cũng chẳng giải quyết đc gì đâu.cứ tiếp tục cs của mình đi,0,0,1
"Cặp đôi hoàn hảo là đây mà.Thích Mr Lân phỏng vấn  Quắc xư Trằn Dắn,",1,0,0
Còn Tiểu Tiểu thì saooo,0,0,1
Lớn để trải nghiệm =)),0,0,1
"riêng tôi vẫn ủng hộ giữ án tử, <nhưng> từ nhưng ấy phải đc áp dụng cho mọi loại tội theo luật hiến pháp qui định & hây đưa trở lại tội <tham nhũng, phản quốc do dung túng ngoại xâm, mua thiết bị quân sự ko đúng yêu cầu.",0,0,1
Hello.chi đep.em ung hô chi ne..,0,0,1
Cà khịa,0,0,1
Nguyễn Thanh =))),-1,0,0
Train với GAM đi anh Ba,0,0,1
Ngưu ca,0,0,1
Hoa Minaa,0,0,0
nc hồ hơi thúi,0,0,0
Người ta NÓI ĐÚNG SỰ THẬT mà sao cứ bảo là NÓI XẤU ? Quan chức chế độ này CÓ TÊN NÀO TỐT ĐẸP ĐÂU mà bảo người ta NÓI TỐT ?,1,0,0
Nguyễn Thị Yên Vy đọc đi nè,-1,0,0
Nguyễn Minh Thu tránh được covid nhưng k biến tránh được án này k ...,-1,0,0
Mong muốn vũ hoàng lân trần dần hoàng d.hùng mẹ.nấm bên đó sớm về vn người Việt thương nhớ khúc ruột ngàn dặm,0,0,1
Chịu :)))),0,0,0
"Chi khanh chi Nhin ko ai, it lam viec. It hoi, a Tuan hoi ko ah.",0,0,1
m lên báo cáo tài chính hợp nhất đó mà xem! nói ra đã thấy mày óc chó ntn rồi! lũ thổ dân mồm vẩu!,-1,2,1
Ngân Hà Nguyễn đọc mấy bác cm buồn cười kaka,-1,0,0
Thuyết phục 😂,0,0,0
Số này cưng nè,0,0,0
799006610,0,0,0
chỉ biết cười :)),0,0,1
Cũng được,0,0,0
Akay giừ bên anh tràn lan đi ra bớt bớt,0,0,1
Quá đáng thực sự luôn các ông à,0,0,1
Hay quá chị oi,1,0,0
hỏi cj trang xem cj sử ntn,0,0,1
dc vl anh ơi,0,1,0
Cho em xin facebook chi ba đê kkk,0,0,1
Con này để húp chứ ko phải ăn :)),0,0,1
Cả dân tộc đồng lòng mọi thứ dường như đã hoàn thành chỉ vì một con quay lưng cả đồng bào lo lắng,-1,0,0
Cười xỉu,0,0,0
Đep wa,0,0,1
🙃🙃🙃🙃,0,0,1
Uiii chị Trangg đẹp gái thế mà sao cưới a độ xấu vllll :))))),0,1,1
Dung Hoàng Lý Đặng Thị Ngọc Hà Huỳnh Thị Hồng Yến Hứa Tuyết Nhi sẵn nghỉ rảnh kh có gì làm nè,0,0,1
Fan Cứng B52 ròi,0,0,1
Vlog: ăn mừng nút bạc cùng team sbtc của thầy giáo ba,0,1,1
Có video giải thích từ ba đời trên yt rồi,0,0,1
Rất rảnh :))),0,0,0
"Cộng sản là thế, muôn đời",0,0,1
nghệ sĩ nhân dân hài liên minh,0,0,1
On,0,0,1
Phạm Đức Duy chuẩn,0,0,1
Trym to,0,0,1
Mất cắp thường là ở sân bay đi hoặc sân bay quá cảnh. Vì mấy chỗ đó nó mới soi hành lý để kiểm tra. Còn về Nội Bài thì hành lý chỉ đc bốc xuống rồi trả cho hành khách thì sao mà biết đc cái vali nào có gì mà nó móc. Chả nhẽ nó móc toàn bộ chuyến bay :)),0,0,1
Anh Độ tính đặt tên đứa sau là tên gì???,0,0,0
anh ba làm lại giáo án yi đc ko abe <3,0,0,1
Trang Khánh đọc sst đy c ba thật thật kiểu gì ấy.,0,0,1
Nguyễn Sơn tđn ghét thầy ba thế à mà tút cu nào cũng thấy cmt :)))),-1,0,0
tôm hùm mì anh zai =)),0,0,1
"bởi méo coi phim vn, chán vl",-1,1,0
A lại làm e xao xuyến rồi,0,0,1
Học sinh chuyên toán của cao bằng :))),0,0,1
nếu giám đốc apple có thấy cmt này thì cho em xin vào làm với ạ,0,0,1
Đào Nhật Thành chào cô chưa?,0,0,0
xám khí đú,0,0,0
cô Nói chuyện thấy cưng thật luôn,0,0,1
Ngọc Bảoc,0,0,0
"phụ nữ cần 1 thằng chồng buồi to như lõi giấy vệ sinh ,giống như bà phù thủy cần anh trưởng làng =))))))))",0,1,1
Mi Phạm dô,0,0,0
em nghĩ thầy phải đổi tên thành 781,0,0,1
Hỏi thui mừ :( =))),0,0,1
Bạn của em Nhung mà đi máy bay riêng về nước thì chỉ có là e chồng của Hà Tăng thôi.,0,0,1
Quá nhanh quá nguy hiểm,-1,0,0
Nhìn hơi dơ thầy ạ,0,0,1
Đi ko Abe,0,0,0
bắt đầu thấy sợ thật sự,0,0,1
cho mình thắc mắc trần đoàn với Don Nguyen co quan hệ gì mà nó lấy hình vậy mọi người,-1,0,0
Phan Tiến Đạt thấy con akali chiều nay chưa 🙂,0,0,1
Ba khùng nữa rồi,-1,2,1
Cô LINDA nhìn vậy chứ dễ thương lắm❤dù có nói chuyện thô tục tục nhưng không sao😂,1,0,0
đúng rùiiii nekk🙄👀,-1,0,0
Xin video bạn ơi,0,0,1
Người ta bán hàng kiếm tiền bằng công sức của người ta mà sao mấy bạn vào nói công an vào này nọ vậy trời... Bớt khẩu nghiệp đi đời này không ai biết trước được chuyện gì đâu.,0,0,1
"Hà Nội xuất hiện nhiều sĩ phu , nhiều tiến sĩ , nhiều phát ngôn ấn tượng là nhờ .",0,0,1
Thầy Giáo Ba ngu như Ba Rọi Béo :)))),-1,2,0
haha :9),0,0,0
Cầm tiền đi đường quyền cười chết luôn,0,0,1
Kéo lên top nào mn ưi,0,0,1
"Bác Trần có nhắc đến sau này VN sẽ có New flag, có phải là màu Trắng xanh? Nếu có anh chị em nào biết về flag tương lai của VN làm ơn chia sẻ.",1,0,0
Đây dân chơiiii lên tiếng haha🤔,0,0,1
Nguyễn Thành Công thầy cố tình vậy để đỡ mất công biến về đấy,-1,0,0
Mới mần xog lun,0,0,1
Tính về quê lánh nạn ai dè h ở quê cũng như vậy thì biết đi đâu,0,0,1
Thì điệp khúc quan ngại lại vang lên>>>Nghe nhìu buồn nôn,-1,0,0
Lớp thầy ba toàn những thánh edit mang đẩng cấp vũ trụ :))),0,1,1
muốn mua cái này ở đâu ad,0,0,1
Máy bay riêng cơ à-))))),0,0,1
E của tăng thanh hà rôi,0,0,1
Lý Thành Công 4 tuần rồiiiii,0,0,1
Út Tuyền sát ngày vé mới cao,0,0,1
Xin lỗi nhưng mà bạn nói chuyện thiếu i ốt vcl ra bạn Đỗ Huy ạ.,0,1,1
Giáo án xịn sò ntn mà thầy k đem ra cho các prô lây ơ xem à thầy =)),0,0,1
"Thí sinh xứ mình ngay khi nghe câu hỏi sẽ trừng mắt chửi MC: Phản động, phản động. Rồi nhìn cả lượt BGK: Đồ ///",-1,2,1
Mong thầy đánh tỉnh táo hơn đừng để nó lừa,0,0,1
dù gì thì em cũng kính trọng thầy ❤️,1,0,0
sống châm lại nào các cậu,0,0,1
Phải quá đi ạ,0,0,0
"Sắp tới sẽ có bài : """" Dạo phố đón Xuân cùng 9x thụ tinh trong ống khói""""",0,0,1
Gia cát bị đồng bóng à,0,0,1
Cháu này sắp thành anh,0,0,1
Đm chuẩn bị đi học tiếng tàu thôi là vừa,0,1,1
Biết sợ mà vẫn cầm😂,0,0,1
Giác ngộ rồi 😂,0,0,0
Thôi xong,0,0,0
Phát biểu tới từ từ thiện là k nghe đc nữa òi :)),0,0,1
Nóng bức. Mixi food không biết có thức ăn gì để người yêu không bị cáu gắt không nhỉ? Chứ em lỡ bắn pu từ trưa đến giờ chưa rep tin nhắn đến giờ vẫn chưa dám về phòng :((,0,0,1
Cực kỳ thuyết phục🤣,0,0,1
Nguyễn Thị Kim Thảo đợi tìm ra lỗi. Nó cho anh vô chỗ ngọt ngạt hơn :)))) anh cứ xồn xồn,-1,0,0
Yêu gần còn bị huống chi yêu xa?,0,0,0
Ae em tránh ra để tui xử nó :>,0,0,1
Cái nào không bao che cho nhau được là lôi bệnh tâm thần ra làm lá Che chắn để chối tội vậy là tưởng như căn bệnh hiểm nghèo đối với dân đen nhưng là một cái phao để cứu cho những tên cs.,-1,2,1
"Trần ĐOÀN chuyên bán mấy cái hàng fake mà nói xạo nói láo, vốn có 40k,50k một chai đi bán 200k,300k. Chưa hết nó còn dám nói hàng chính hãng vài triệu sale còn 200k, thứ lừa đảo, mất dạy. Ai mà mua hàng con này sài coi chừng ung thư da đó nha, nó bỏ ba cái chất gây nghiện vô để ngta mua hoài đó, sài vô đi rồi có ngày ung thư hỏi sao xui, thà mua chai dâu thơm chính hãng sài hơi đắt mà thơm lâu, an toàn nha mọi người!",-1,2,0
Mk ko p fan Jack mà thấy nhạc cx dc k đến nỗi khó nghe =)),0,0,1
cô dễ thương quá à.,1,0,0
Bả chửi mà mặt tiếu ghê.😅,-1,2,1
Bỏ hết sĩ diện,0,0,0
Các mày dạt ra cho tao quỳ với :'(,0,0,1
Và sau đây tôi xin giới thiệu khóa học về lỗ lực,0,0,1
bán dạo cũng bị bắt @@!,0,0,1
Nỗi buồn của ng mua giải🤣,-1,0,0
Cuối cùng thì Khánh cũng thành ca sĩ,0,0,1
"hết thuốc lại ngon lành cành đào, thành nữ sinh đại học, nhân viên văn phòng ngay ấy mà.",1,0,0
Nguyễn Hưng,-1,0,0
13:30 bài quyền của idol,0,0,1
"Hôm qua coi cô mà tụi con cười muốn xỉu luôn <3, thích nhất lúc cô gõ vô cái thao",0,0,1
Đó giờ xem đâyy là tập thấy hay nhất,1,0,0
Có chàng chai năm ấy họ nguyễn tên thiệu nhé :v,-1,0,0
Nhung Kim là sao chị ơi :v,0,0,1
Giờ a mất chất r 😌.toàn cover,0,0,1
chốn thiên đường toà án cũng trở thành nơi diễn hài ! chẳng có tiền nào là của nhà nước cả ! tiền là do dân đóng góp.... nhà nước chỉ phá thôi ! nhoé,0,0,1
Ai giúp tao gởi cái này cho người Nhật đi ahihi,0,0,1
Ngô Mạnh Thắng m ở đây à e,0,0,1
K-ATM Cao Lãnh,0,0,0
khi nào lên A đổi tốp là đi cktg luôn đó aba ơi :D,0,0,1
Tộc trưởng gánh team :v,0,0,1
tr ơi nhìn thầy giống con póng quá à.,0,0,1
💥💥💥💥💥 nổ banh nhà lầu,0,0,1
Minh Tuấn tổ sư màiiii,0,0,1
hẳn là qua thái ăn mì tôm :((,0,0,1
Hay quá abe ơi :))),1,0,0
Sốc lắm phải hông em,0,0,1
Trc h bao năm mới biết đây là hình cánh hoa,0,0,1
Acp em vs,0,0,0
🌻,0,0,1
Lê Thành đã bảo r mà,0,0,1
