Comment,Sentiment,Toxicity,ambiguity_flag
"Giá đất mặt bằng chung cho qua cuối năm sau cũng không tăng nổi đâu bạn, giảm nhiều hay ít tùy vùng thôi. Lời khuyên cá nhân tôi thì chưa nên mua bây giờ, thay vì mua đất hoặc gưởi ngân hàng thì có thể dùng tiền đó đầu tư nghành mà vợ chồng bạn am hiểu, chứ vợ chồng bạn làm việc siêng năng dành dụm tích góp được 3 tỷ, nếu bạn mua đất ngay bây giờ thì cuối năm nếu mặt bằng chung giá đất xuống chỉ cần khoảng 10% thôi là bạn đã bị mất khoảng 300 triệu, nếu bạn để qua cuối năm hoặc năm sau mua sẽ không phải mất mấy tháng doanh thu làm ăn vất vả của vợ chồng bạn.Những người đang sỡ hữu đất bằng tiền của họ chứ không phải vay mượn thì chẳng ai bán thời điểm này đâu, trừ những người có chuyện đột xuất bắt buộc phải bán thì họ mới bán, mà thời điểm này người mua đất rất ít nên nếu bạn tìm được những người bán này hoặc những người đang vay mượn để đầu tư đất nhưng không trụ nổi nữa thì bạn có thể mặc cả nhiều hơn, thuận mua vừa bán, giá sẽ mềm hơn.",0,0,0
Sống chung với lô cốt tiếp .,-1,0,0
"Bạn nên giữ vàng lại và từ nay đến cuối năm lúc nào nó lên đỉnh 2000 USD thì bán. Tôi từ trước đến giờ đầu tư đất nhưng giờ cũng chuyển qua vàng. Trong vòng 10 ngày qua nếu bạn đầu tư vàng với số tiền đó đã lời 70triệu. Từ hôm vàng rớt giá thôi nhé. Ngày 22/9 bán ra 55,8 triệu. Ngày25/9 mua vào 54,8 triệu. Lời 50 triệu. Ngày hôm nay 2/10 bán tiếp 55,7 triệuLời tiếp 45 triệu. Tôi đã làm.",1,0,0
"Bánh trung thu sao lại phải có quả trứng muối bên trong nhỉ. trẻ con giờ cũng không thích ăn bánh nữa. người lớn thì lại càng không (đa số). vậy nên hãy để cho một vài năm ko có bánh trung thu, rồi quay lại sau đi, khi đó mới thêm trân quý truyền thống lâu đời",-1,0,0
Coi cười xỉu,1,0,0
Du học sinh Úc mà lại,0,0,0
My su,0,0,1
"@Ngoc Quynh Nhu Nguyen Nó góp ý thì có ngon vào thẳng Facebook Linda mà góp, đm góp trên đây cho cha mẹ nó đọc hả gì. Thứ ngu mà đéo biết nhận xét",-1,2,0
From Mixi Long An chúc a và gia đình lễ Vui Vẻ,1,0,0
"Nguyễn Vy Út Tuyền Việt Nam! 3 mấy ca trường học dc nghỉ, nhật 1 vùng đã 80 ca thì lại k thấy động tĩnh... bất hạnh =))",-1,0,0
2022 ??????,0,0,0
chậm cái địt mẹ m,-1,2,0
Lý do hôm qua G2 bị sấp mặt Và cũng là dự báo cho vòng 16 tuần sau🙃,-1,0,0
Ảnh ghép hú hồn cái lol còn nguyên 🤧🤧,0,1,0
chúc tộc trưởng. Sói và cà chị trang và em bé trong bụng nghỉ lễ vui vẻ luôn a,1,0,0
Tưởng những quả bầm dập đem cúng bác Hồ bác Giáp....,-1,0,0
Ba cát lạng,0,0,1
OK thầy iu,1,0,0
Ngầu quá thầy ơi,1,0,0
Nguyễn Thị Luận Nam Định cũng vậy🙂,0,0,0
Bọn nó bán nước hết rồi. Chế độ độc tài độc đảng thì không 1 cơ chế nào có thể ngăn bọn chúng bán nước cả .,-1,1,0
Anh độ chửi con nhân vật ngu mọi người ạ . Trong khi anh ấy... mọi người hiểu ý tôi chứ,1,0,0
😍😍❤️,1,0,0
"đừng nghĩ các nc châu phi là nghèo nhé, chỉ 1 số nc có nạn đói thôi, 1 số nc vẫn xe hơi đầy đường :v",0,0,0
Nay Trần Dần mặc áo khác hẳn mọi ngày.có lẽ chuyển bị tiếp đón Corona nhập hồn đây..😁😁😁,0,0,0
Thầy giáo mày fan Tào Tháo rồi,0,0,0
Các bạn đi cãi nhau với một cái nick ảo chỉ biết chửi bậy không lý lẽ làm gì vậy?,-1,0,0
Quỳnh Như duyệt này. 👍😊,1,0,0
Con mèo kêu meo meo,0,0,0
Nguoi giau kg ai an noi tho tuc vay dau,-1,0,0
Lol này cây vô đầu nó mới sợ :),-1,3,0
"Nhuận Nhi t thì lạ hơn t thấy chỗ lạ t càng dễ ỉa hay sao á, đi đâu cũng có cuccut :))",1,0,0
Cảm ơn bạn đã cmt.,1,0,0
Cao Quốc Minh gần nhà nè e :))),0,0,0
Nhọc thực sự,-1,0,0
Hài vcl,1,1,0
Ai xin inb tôi đi,0,0,0
Nguyễn Thanh xin link video bro ơi,0,0,0
Thiết nghĩ nên tháo bài này xuống đi ad ah . Có những lúc chửi cần phải có tư duy 1 chút nhé .,-1,1,0
Người đâu mà đẹp quá,1,0,0
"Giá xăng rẻ hơn vài ngàn đồng, thu nhập cá nhân thì thấp hơn vài ngàn đô, thiên đường XHCN",-1,0,0
Ok thay`,1,0,0
Yến Linh uôn cụp tầng cao ạ,0,0,0
bã nc thô nhưng vui mà lại có thật tình.thấy cảm giác dễ chịu.,1,0,0
Chắc hít dạ hương xong lú cmnr,-1,1,0
Nho Lâm còn chưa có kq của mấy nv trong ĐMX nửa đó c. Rồi họp chung 40 người nữa. Con số này chưa dừng lại đc rồi 😭,-1,0,0
chot don chot don chot don chot don chot don chot don chot don chot don chot don,0,0,0
"Cho e hoi, lam sao de liên lạc trực tiếp với chị minh hiếu vay ạ",0,0,0
Tức nhiêng là tức nhiêng là không biếc,0,0,0
Nghe rất đời hư ảo nhưng lại đưa em vào cơn mê :))),1,0,0
Xa hoi tồi tệ,-1,0,0
"Nguyễn Đình Hảo được bài hồng nhan trên 100tr view còn bài bp với sg chẳng lẽ k cần beat , jack nó kết hợp với hoaprox đéo nghe đc gì",-1,1,0
Yêu mẹ,1,0,0
rất thuyết phục,1,0,0
"Những thằng nói đạo lí,thường sống như L^**",-1,1,0
Công nghệ Đức của nhà máy nước Sông Đuống đây :)) hoá ra là Đức Chung :)),-1,0,0
Chi oi dep qua,1,0,0
Tin vào đảng đi các con dời!,-1,1,0
xịn xò như này k thầy 🤔,1,0,0
Ai làm gì nó mà kén,0,0,0
Nguyễn Công Kiên mốt ko được kể chuyện cười nha em :3,1,0,0
Linh vật của team :v,1,0,0
Thật sự là thấy cô dễ thương lắm luôn 😍,1,0,0
Chi kim hat nhac che hay that,1,0,0
Tui cười xĩu luôn á trời. Bã cưng dễ sơk,1,0,0
Hồng Trần về không bị cách ly à🤣,0,0,0
"bị tàu ""lạ"" bắn đó :v",-1,0,0
Cũng do tham mà thành ra thâm,-1,0,0
"Bố m bảo rồi , h nhục như chó chưa , đàn ông đàn ang để cmn lại đi cho chất , sợ lồn =))",-1,2,0
Mắc qá fai làm sao?,-1,0,0
Nguyễn Hà Trang đtrai vl mà kaka,1,1,0
Nhin chi đep hâp dân qua mui chi đep qua,1,0,0
nó vẫn cứ nghĩ hút thuốc trên xe là chuyện bình thường,-1,1,0
Spam,0,0,0
Nghi vấn hối lộ nha,-1,0,0
Mong đừng biến VN trở thành Ổ DỊCH!,-1,0,0
Hủ chào bạn,1,0,0
Thầy phải thay cho petland mới hợp,0,0,0
Ko thik thì biến ai mượn bấm vô koi ko thấy tựa ghi thánh liệu hả,-1,1,0
Rân chơi Cao Bằng:)),1,0,0
đất nước chúng ta nghèo nhưng ko bao giờ hèn,1,0,0
đó là câu chuyện buồnnnn,-1,0,0
Bá đạo ợ,1,0,0
From Cà Mau. With Love,1,0,0
"mình có quyền thương lượng or nếu THP có nhả ý làm đúng luật thì đã hướng dẩn anh Minh tìm cách xác nhận đây có phải là sản phẩm cuản mình hay ko. cách làm này của THP có ý đồ là: nếu sau này có gặp chai nước có vấn đề thì khôn hồn tự tiu hủy nhé, chứ ý kiến í cò là chết với anh",-1,0,0
Nguyễn Xuân Bắc trend nhảm Vl,-1,1,0
So dien thoai 01262978842 việt theo,0,0,0
Hóng thầy 3 làm 1 số clip về pubg,1,0,0
Kỳ án,0,0,0
Trend chym bé,-1,1,0
QuânAnh dogy chứ,0,0,0
Dj zuy nhat tai vn nghe nhac Dj mà k nhảy,0,0,0
Khá xa so vs t ở nên khỏi lo :)),0,0,0
Sống chậm thôi các pro:)),1,0,0
:)) gương mẫu chứ a,1,0,0
T.Nguyệt Ng đấy 🙂 chỉ cod đi qua thoii nhé,0,0,0
@Phu Nguyen bạn ng miền tây hả,0,0,0
AE THẤY HAY THÌ CHO MÌNH XIN 1 ĐĂNG KÝ VỚI Ạ,1,0,0
Hầu như các ca nhiễm bệnh toàn đi từ nước ngoài về nhỉ ??? Lúc mọi người về có nghĩ đến an toàn của bản thân cũng như mọi người ko nhỉ?? Hay não bị vi rút ăn hết cmnr,-1,1,0
Lê Nhân Trí Tín Lầy ghê con .,1,0,0
Đúng là giang hồ vui 🙂,-1,0,0
"Bìnhh Tây's vậy mày nói hs là mấy đứa ko có trình độ ko biết nghe nhạc à , ko lẽ hs nào cũng trẻ trâu cũng ngu dốt DẸP CÁI THỐI GOM ĐŨA CẢ NẮM ĐI",-1,1,0
Trung như con CHÓ,-1,2,0
"Bé Châu đm dân chơi nhìn phát biết luônnn, bắt chước trend, nó ở cái tầm hihi",1,1,0
Dũng tao nhớ hồi nhỏ còn gội đầu dạ hương cơ chứ đâu như bây h,1,0,0
phân biệt ?,-1,0,0
Sao mình chưa được nghỉ học nhỉ,0,0,0
Từ nay anh em ko được gọi bà gà nữa nhé kêu ba pro nhé =)),1,0,0
không giải trí như anh Độ đây nữa!,-1,0,0
Cao Huy toang ông giáo rồi,1,0,0
Làm đéo j có vụ đó. Địt mẹ ăn hết rùi chả lại vậy là song ak,-1,1,0
Nhìn mặt con chó này biết ngu rồi,-1,2,0
Cho ba vàng ngọc ơi hoàng cảnh em đang gặp khó khăn cho giúp em tì lòng hån tâm em man ơn suốt đời chúc chị sức khỏe tốt 0794975372,0,0,0
Đào Mạnh An đọc hết bài viết chưa bn,0,0,0
Đúng  đẹp,1,0,0
Theo dõi FB chị nhé các em: ❤,1,0,0
Không phải cha mẹ bé mà đau lòng quá . Cộng đồng mạng hãy theo sát để vụ này ko bị chìm xuồng cho đến khi tên súc vật này vô tù,-1,0,0
Nóng vầy mà cứ phải ôm ông già . Mệt mỏi vaiz ... Sói said :😂😂😂,1,0,0
Nguyễn Thanh xin video bạn ưii,0,0,0
Thanh Xuân Sơn Thi Gia Luật Mỹ Dinh haha,1,0,0
Abe mua áo như này là chet con di me sela rồi =)),1,1,0
"Muốn có 1 MV dc công chúng hưởng ứng, thường xuyên dùng thì tui thấy bài này ko dc dùng rộng rãi cho lắm. Nhạc nghe hay nhưng lời ko bắt tai để nghe nhiều và hát theo . Lời lần này hơi cao, ko có sức hút, ko dùng đại trà cho mọi ng hát theo dc. MV mới lần này ổn chứ ko phải là hấp dẫn đến kiểu gì",0,0,0
Cà khịa :)),1,0,0
:)))))) haha,1,0,0
vs e abe chỉ đẹp gái thôi,1,0,0
Du ma nhin cai mat  gian va co,-1,1,0
vv,0,0,1
"Nhật theo TBCN thì bị nhồi sọ tư tưởng Phát xít ( may mà Phát xít là đứa con của TBCN sinh sản ra chứ ko phải XHCN :3 ), Nhật ăn 2 trái bom nguyên tử của Mỹ thì yêu thương sao được lúc bấy giờ! Ném trái lựu chết 2 3 thằng Mỹ bị tố là khủng bố. Mỹ ném 2",-1,0,0
Bé ba buồn :)),1,0,0
Tịch An cùng quan điểm,1,0,0
Vì sữa ở VN quá mắc !,-1,0,0
Phải hk z sạo z,-1,0,0
Abe sonic :v,1,0,0
Ăn xong đừng làm bọn em sợ :v,1,0,0
Như 2 giọt nước =)),1,0,0
Hán hoá từ từ,-1,0,0
Lê Văn Quật bọn mình đều chờ thầy thực hiện,1,0,0
Óc chó. Ngu do luyện tập hay bẩm sinh. Cái loại ăn cức lựa cục bự nói chuyện ngu đek tả nỗi. 500tr của riêng phan anh đọc đek thông rồi chu mõm lên sủa,-1,2,0
Hay đó phè,1,0,0
"Sau những pha bê đê rồi bị bắt nạt,.... thì đây là lần đầu tiên thấy a độ đẹp trai cool ngầu vậy :))",1,0,0
Sam nướng mỡ hành ♡♡♡♡,1,0,0
Cô này là gia sư của tao nè,1,0,0
cực kì thuyết phục abe 😄😄,1,0,0
Cái dm dm dm,-1,1,0
"Kéo khoá sợ ""ngột ngạt""",0,0,0
"""a ơi , e tỏ tình vs crush và crush bảo biết là e thích cô ấy nhưng cô ấy chưa nghĩ đến chuyện này ,tức là chưa nghĩ đến chuyện yêu đương, vậy e phải làm sao đây a, có nên đợi hay không ? "" hi vọng a làm video về câu hỏi này để e còn share đến cô ấy , e cảm ơn a , a độ idol ♥",1,0,0
"chắc đéo đến mức ntn, nhưng chuyện ngoáy đồ là có thật.",-1,1,0
Đỉnh như tính cách anh,1,0,0
coppy anh3 clmm tao rip chet me may,-1,3,0
Kẻ tổn thương lại muốn làm tổn thương người khác,0,0,0
Cà khịa vãi nồi. Báo chí dạo này lắm phản động ah nha =)))),1,0,0
Very good,1,0,0
Ở không cũng đc fan cứng,1,0,0
Bác Trần Dần trả lời câu hỏi cuối rất hay....rất sáng suốt 👍,1,0,0
"Tôi vê thâm my , thât su mà noi , sua qua nên không con gi la tu nhiên nua , ma co thê noi là qua xâu ! thâm my môi bi lôi nên gio , trên khuông mat hê ai nhin vào thi nhin cai môi truoc không phai vi dep mà vi thây no lo cai xâu ra, cung do và nhin không co gi la thâm my ca nên ban nào truoc khi muôn làm thâm my thi hay nhin nhung nguoi sua qua dà giong nhu nguoi trên dây rôi hay suy nghi nên làm hay không ? nêu trên mat co khuyêt diêm thi nên sua con thây minh cung không co gi qua tê thi nên dê tu nhiên thi se hay hon",-1,1,0
Sao lại không đỗ xe gần vỉa hè mà lại hành hạ nhau vậy ? :V,-1,0,0
Vì là chị đóng nên em miễn cưỡng đi đấy nhé,1,0,0
thực ra lấy cũng dc nhưng ko nên pót lên mạng :v,-1,0,0
Giày là cò tè Cao Bằng rách mõm limited =)),1,0,0
vi trùng =)))))),1,0,0
Đừng buồn Trung ơi đừng khóc đa có Sena ở đây rồi 😂,1,0,0
lại nằm đất rồi,-1,0,0
Thêm cả giàn nhạc tang kèm remix nữa cho vui tai ~~,1,0,0
Xin fb nghệ sĩ Trần Tiger để follow,1,0,0
đậu má thằng xuất bản,-1,1,0
Kien Ne Bạn nói mình hả :((,0,0,0
Mấy anh làm em nhớ đến tuổi thơ vs những tối mất điện lỉnh khỏi nhà đi chơi trốn tìm vs mấy đứa bạn :3,1,0,0
Ai đây abe,0,0,0
Thay vì ghi cực kì thuyết phục thì có thể ghi bằng dòng tâm tư mhacs,0,0,0
Thằng xamlol. M k dùng hay dùng thì t care à,-1,1,0
Con này hổn Như gấu có gì mà ngưỡng mộ,-1,1,0
Lê Phương Linh ê lại nghỉ k hồi kết đấy. Vừa lo qua đh vừa k dám qua,0,0,0
Pháp sư Trần Cọp khỏe mạnh là mọi người vui rồi 😊😊,1,0,0
Nghe có vẻ doraemon nhưng rất nobita,0,0,0
"già rồi bà già . bớt cái mồn lại tính chuyện đất đai nằm ở đâu và đi về đâu đi bà già . trẻ trâu làm gì nó làm, mình già quất cần cẩu rồi mà tào lao.",-1,1,0
Đó t nói có sai đâu,0,0,0
Dân việt chỉ cần clip xxx và bóng đá vn là đủ.còn mọi việc bán đất bán biển cứ để Đảng và chính phủ lo.,-1,0,0
Có tìn mua cuốn này về đốt,-1,0,0
Yeu thay,1,0,0
Done!,0,0,0
Nguyễn Phi Long Khanh Huynh Lan Anh Nguyễn Alexander Lanheder Mều Mắt Hí Lý Hoàng Huy chết đỉ mẹ mài chưa con =)))),-1,1,0
Má ơi.con nha ai xinh thía ❤❤❤,1,0,0
Sếp nhà người ta giống sếp nhà mềnh. Chayo,1,0,0
Đm nhái thg đây rồi...hình này năm nào mNguyễn Tâm,-1,1,0
lại bị cà khịa kìa anh :))),1,0,0
cả ngàn đại biểu QH qua 6 năm vẫn không thông nổi cái luật biểu tình dù nó có sờ sờ trong hiến pháp 2013 ! trong khi đó lại vung tiền làm trò mèo hù doạ nhân dân !,-1,0,0
Cai mieng noi ra hai chu tu bi ma noi nang vo duc wa.,-1,1,0
Khá bẩn=))),1,0,0
đang về rồi ạn êi,0,0,0
Nghe đoạn đầu thì em lại ngửi thấy mùi đam anh ạ,1,0,0
Thầy ơi làm giáo án susan đi thầy 🥴,1,0,0
Dm nhìn quả tóc cười vl. Mặt Tùng sói ngơ như kiểu đ hiểu bố mình làm clg,1,1,0
Hài hước nhất năm,1,0,0
Ăn tết ngon hay ko là do con mẹ. 😂,1,0,0
Đặng Diệu Minh Đà Nẵng kìa em,0,0,0
Xin chào tất cả các bạn hnay tôi sẽ làm vlog đưa ông già đi ăn cua khộng lồ nhé :v,1,0,0
"Nững chất thải này là ""an toàn"" và đã được ""cấp phép"" rồi nhé :v",-1,0,0
Nhà xuất bản SỢ THẬT,0,0,0
Toàn giáo án lủng mà cứ dựng lonnn là sao=)))),-1,1,0
Thanh Truc vô đây nj quần què xịn quá🤣🤣,1,0,0
Hết nhanh như chớp h qua thách thức danh hài :)))) thầy ăn nhìu giải nhỉ :0,1,0,0
"Người Miền Tây mình rặc ri vậy đó mọi người,nói gì nói ai buồn thì chịu.Cô Duyên quá",1,0,0
Cho mình xin video vs bạn ơiii!!,1,0,0
Mi Phạm giờ này chơi luôn nè,1,0,0
Cô Chi đẹp quá à Đi đường quyền,1,0,0
V im lặng đi. Than than cái j,-1,1,0
ma ba oi,0,0,1
Mai Linh Nguyen đòi qua ngó này :)),1,0,0
Ơ hay,0,0,0
Da con chao co,1,0,0
Phan VĂN Chương Hôi lông có cái hình đi đâu cũng đăng,1,0,0
Cc abe,-1,1,1
Cho mình xin fb chị ba,1,0,0
ảo tưởng vãi lồnn,-1,1,0
Cảm ơn ngài phó thủ tướng nhưng có vẻ nhân dân tự ý thức được rằng trận chiến đầu chỉ ở trong một tỉnh còn trận này thì ... :')),-1,0,0
Qua roi a chau oi coi cuoi ret dau bung qua,1,0,0
"Duoi quê em có hoan Canh cô này rất nghèo cô 58 tuổi mà đi khiêng đất muốn, ngay co 50k.  Ỡ nhà trôi  che miệng cao su . Mới thằng luong e ít nên e cho mọi thang 500k  hoặc 200k.  Mong chi cung em giúp ba  chút ít cung được cảm on. Chi mong dc phần hoi của chi  cảm on ạ",1,0,0
"VFF đang bận công chuyện rồi, thiết nghĩ năm nay mà bóng đá nữ mà giành vàng thì chớ có cho mấy lão VFF đi nhờ chuyên cơ để ăn hôi như kỳ Seagames trước =))",-1,1,0
Ruby Bé Nhỏ ai ngoáy mũi ở tường kia 😂,1,0,0
Chi là ba Con voi linh ha. Sao thay giong wa,0,0,0
Hà Văn Hoàng vô lí nhưng rất thuyết phục🤣,1,0,0
Dm!,-1,1,0
"Việt Nam có thể là trái banh do Mỹ và Trung đó qua đá lại,  mình phải tỉnh táo,  nghiêng phe nào cũng lệ thuộc,",0,0,0
Ok a trung,1,0,0
@Phan ngô kệ cđm mày nói tao làm cái lồn j tao chỉ muốn nhắc nhẹ thôi tùy mày 🙂🙂,-1,2,0
Em chao chi. Chuc chi luon xinh dep tre mai ko gia 🌹🌹🌹,1,0,0
Chúc gia đình thầy ba 1 ngày 20.10. Và cuối tuần vui vẻ,1,0,0
Cũng là do tự mình chuốc lấy.cà khịa người ta làm j giờ ngồi khóc,-1,1,0
Thuyết phục,1,0,0
Ah Minh Tuân là e ah BLV Anh Quân hay sao giống v,0,0,0
Xàm quá có tiền mới tới đó được chứ làm ko,-1,0,0
Thành phố ngay sau công viên cạnh nhà tôi🙂,0,0,0
Em muốn nói với anh,0,0,0
Yêu nhau bao lâu thì cưới :)))),0,0,0
Vo Tuan Anh đéo hiểu kiểu gì,-1,1,0
cho cho cho cho cho,0,0,0
Bcuoi quả cment hàu sống vắt chanh =)),1,0,0
"Ông Trần Dần nói rất chuẩn ....! Là người Việt Nam 🇻🇳 thì phải yêu thương nhau, lo cho đất nước giàu mạnh để sánh vai với Singapore 🇸🇬... Bầu ơi thương lấy bí cùng tuy rằng khác giống nhưng chung một giàn...!!😍😍😍😍😍Cháu rất đồng cảm với BÁC",0,0,0
thằng này nó chơi với tiến bịp hay sao mà nó lại k xanh chín thế ông nhỉ :)),0,0,0
Nguyễn Hân m sl qía,0,0,0
May quá idol của tao vẫn chưa  dương tính,1,0,0
tr ơi nhìn thầy giống con póng quá à.,-1,2,0
Đào Thị Thu Hà ok ?,0,0,0
Nát từ trên xuống. Hỏi ai ra cái quyết định không được trinh sát đó?,-1,0,0
Nghe rất hư trúc nhưng lại là mộ Dung phục,0,0,0
Tronh suy nghĩ được thế... nhưng mà phải lớnnn lên :))),0,0,0
fighting !,1,0,0
Á à chất đấy,1,0,0
"Đi chăn bò cần cái roi thật to bò ko đi ta lấy cái roi t chọc đít bò, bò đứng dậy đi luôn ;)))))))))",1,0,0
Lâm Đình Khoa Được anh nhá,1,0,0
Mot tup leu tranh hai trai tim vang :))),0,0,0
máy ảnh đúng rõ nét :v,1,0,0
gáy lên,0,0,0
Trông thầy giống bê đê vcl :))),-1,2,0
?,0,0,1
ý thức của chị Nhung còn thua điểm lí của em,-1,1,0
Bố lạy mày. Những bài hồng nhan bạc phận sóng gió ko hay ah. Nên nhớ lúc sơn tùng ra bài hãy trao cho anh cùng với thời điểm sóng gió ra hỏi những người có gia đình thích bài gì nhất người chọn bài sóng gió nghe chứ ko bao giờ nghe bài sơn tùng.,-1,1,0
chẳng ra gì?,-1,0,0
Hoa Pham khi nào gặp cướp nhớ làm theo chỉ dẫn trên này nhe mày. Đụng khơi khơi vô nó là ủ tờ như chơi đó ku :D,0,0,0
Minh Ngô hoa đâu đẹp dữ à 🤣🤣,1,0,0
Luke Nguyễn 88 bảng mặt nó ko bằng lông lồn của ngtrinh nữa kk,-1,2,0
khôn như ma :),0,0,0
tất cả đều do dân vì dân tại dân...hiểu vậy đi!,-1,0,0
Cùng một lỗ đẻ ra và ngu như nhậu,-1,2,0
a hihi lũ chó lợn thích thủ dâm ở đây nhỉ,-1,2,0
"Sợ dịch thì ngồi online vô nhóm này tham khảo làm đẹp này, sợ gì corona",0,0,0
Bao Binh lương tôi từ 1tr6 lên 3-6-8-12 giờ lên 22 đây. Trong 6 năm cố gắng đó trời. Có ý chí xíu nào...,1,0,0
Như lol thầy ơi,-1,1,0
Hà Chang. 😆😆,1,0,0
Giáng sinh an lành 🤣🤣🤣,1,0,0
Giàu thì ở nước ngoài mà chữa bệnh đi cứ cái gì cũng lôi về VN :))),-1,1,0
Nguyễn Hoàng Sâm lồnnn Sâm,-1,2,0
Huyền Phạm bố lạy m,0,0,0
Ba sạo lồn thì có,-1,1,0
"E trai của cô đang ở đài loan ,chị kia bán quần áo, e trai cô thì chốt đơn cho chị kia nha mọi người ...",0,0,0
lÂu lâu đc vắn mà gáy khét quá ông giáo ơi,1,0,0
Con của cô kim ák 😂😂😂,0,0,0
Má nghiệp ghê,0,0,0
Pr vc tộc trưởng ạ,1,1,0
Phạm Văn Lộc đúng là giang hồ,0,0,0
Ủa thân nhau lắm mà... 2thang này 1 phe,0,0,0
sao mọi người không ai đuổi tụi nó đi ?,-1,0,0
Câu truyện nghe cũng rùng rợn phết mà sáng tác thành bài nhạc vui vđ.giờ mới biết,1,1,0
ít nhiều cũng phải như tq tuy tôi đéo ưa TQ nhưng nó lại dám làm việc đó là chống tham nhũng và hiện tại rất là hiệu quá.kể cả cấp trên chỉ sau mỗi tập cận bình vẫn bị bắt giam vì tham nhũng.,0,1,0
"Dịch bệnh sao mấy người cứ thích đi du hí, làm tâm điểm của ánh nhìn vậy!!",-1,1,0
Chi ba vui ve chuc chi phe đep,1,0,0
OK luon Minh Tuan oi .,1,0,0
Chào mừng bạn đến với chuyên mục : Cười cùng Mixi 😂,1,0,0
Thời gian là thứ vô cùng tàn nhẫn,-1,0,0
Trong khi cả nước đang cố gắng chiến đấu với bệnh dịch thì 1 số ng vẫn ko chịu hiểu tầm quan trọng của sự việc.,-1,1,0
Huỳnh Việt Trung ỉa xong là xanh sạch đẹp nha kk,1,0,0
dễ thươngggg quá cô yêu ơiiiiiii ❤️🥰🥰🥰,1,0,0
"Cường Nguyễn chuẩn, nghe k để lại ấn tượng gì :)))",-1,0,0
sao bảo người nhật sống rất khoa học,-1,0,0
"Các bác nói vậy là ""gây tổn hại cho đất nước"" .... :v",-1,0,0
E nói đùa đấy,0,0,0
PhoBolsaTV helo đồng chí Trần dần,0,0,0
Các idol thật là thông minh,-1,1,0
"Phim ca ngợi Đảng, ca ngợi TQ.",0,0,0
Chi ba bi ngao đa ha chi 3,-1,1,0
Xin video đi bạn :v,0,0,0
Phước Hữu thì ra là Phước đú trend😒,-1,1,0
Cạo râu đi chị ba,0,0,0
Bảo Tín a chụp ảnh chó con đi,1,0,0
Tượng ổng chết dịch rồi 🤣,0,0,0
Ở mỹ mà nhìn như ăn mài nhìn ghê quá,-1,1,0
"bố nó làm to, mẹ nó làm bự",-1,0,0
1 chế độ minh bạch tất cả = nhân dân hạnh phúc,1,0,0
có thằng chê ông già mình sống cá nhân kìa =)),0,0,0
Mới xem nhìn thấy cưng qa chị,1,0,0
Nghe bảo người Nhật ý thức lắm mà,-1,0,0
Anh nói bậy có bị khóa môi bao h chưa :)))),1,0,0
"😂😂😂 dân nam kỳ nói chuyện là cưng hà,chửi cũng cưng",1,0,0
Ma ba vang ngoc con kho lam ma ba oi,-1,0,0
"có liên quan chứ thằng ngu, đóng thuế môi trường cao mà khí hậu vẫn ô nhiễm , do chính quyền quản lý xử phạt yếu kém nên bọn xã thải mới lộng hành, tiền thuế thì nó ăn hết, k phục vụ bảo vệ môi trg",-1,1,0
Ảnh từ năm truocs,0,0,0
Rình mồi,0,0,0
Có nên tag crush vào đâyy để tỏ tình khôngg???,1,0,0
Đúng mệt : v mà em cũng mệt với bọn sống nhanh chậm vãi cả lồn =))),-1,1,0
"@Nguyễn Tất Linh hahahah, mới biết b ơi",1,0,0
Sói said: Đấy mới là ông già nhà tui chứ =)),1,0,0
Nay toyy sẽ dắt ông già mình về quê chơi các bạn ạ Tùng said,1,0,0
Méo biết hát cái h,-1,1,0
Cố mỉm cười nhưng lòng chẳng được vui :))),-1,0,0
Phạm Hạnh đm 2 năm r vẫn bị đào lên:))),0,1,0
Tae Yul nghiệp :))),0,0,0
mấy sinh viên ăn chơi cẩn thận ...uỵch nhau coi chừng sập nhà đấy !,-1,1,0
Kkk mấy ông củng ham rẻ tui k xài thôi chứ xài zô siu thị mua cho chắc cú,0,0,0
Coi lần thứ 5 🤣🤣🤣,1,0,0
chuẩn giá án rồi,1,0,0
Hợp lý anh ưi :'),1,0,0
nói bé bé thôi k chúng nó bảo phản động bây giờ,-1,0,0
Do em ko biết chơi em cần bán !!,0,0,0
Sao căn vậy,0,0,0
"@Chiến trần Vì chúng ăn phá.  Chúng làm xấu mặt nước nhà nên gần 50 năm mà nay phải ngồi chụm củi, đốt lò.",-1,0,0
Gởi thầy ba,0,0,0
Nguyễn Hiếu hàng 1 1 với fake là 1 chứ khác biệt lz gì đâu =))),-1,1,0
tức tui á 😖,-1,0,0
Hợp lí !! 🙂,1,0,0
chán các e của a,-1,0,0
"Mấy tụi DLV hay nói đu càng này nọ. Nảo chúng bị nhồi nên úng rồi. Thật ra đu càng đâu dể. Đu càng tốn cả triệu đô. Chỉ có ở tụi quan lớn tham nhủng. Chứ bò đỏ ấu trỉ umê bưng bô lương ba đồng làm gì có cửa đu, chỉ biết làm chốt thí..ha ha",-1,1,0
Coi phim hậu cung nhiều quá sản luôn🤣🤣🤣🤣🤣🤣,1,0,0
Đi tìm nó đánh chết mẹ nó luôn chị,-1,3,0
HAi con ăn hại nhưng lại là quái thú nên ...,0,0,0
